User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U25250,36,Female,Student,iOS,6.0,5.2,2,4.3,6,54,5,11.0
U25255,48,Other,Freelancer,Android,6.1,6.6,6,8.6,4,55,1,9.6
U25257,42,Male,Student,Android,3.9,4.1,6,6.5,8,5,4,5.1
U25260,43,Male,Professional,iOS,9.5,6.9,8,5.9,8,16,5,11.9
U25264,32,Other,Business Owner,Android,7.7,2.9,5,8.0,7,11,1,4.8
U25265,31,Other,Freelancer,Android,3.4,5.9,8,6.2,8,18,1,11.8
U25267,26,Female,Student,iOS,9.6,6.3,8,5.3,9,36,1,5.7
U25268,55,Male,Business Owner,Android,7.7,1.1,8,6.2,8,57,0,6.8
U25269,56,Female,Student,Android,4.4,1.1,6,7.3,10,60,2,2.2
U25270,54,Other,Professional,Android,7.4,5.9,4,7.1,10,56,6,9.1
U25272,42,Other,Business Owner,iOS,11.1,4.5,1,8.3,5,42,2,8.6
U25275,34,Male,Freelancer,iOS,7.6,2.6,3,7.7,8,44,1,5.1
U25278,57,Male,Professional,iOS,5.7,5.1,4,6.9,6,34,1,3.9
U25279,55,Other,Professional,Android,7.6,4.4,8,7.7,9,45,4,8.5
U25280,54,Male,Student,iOS,10.8,1.6,9,8.5,7,24,3,10.9
U25284,25,Other,Business Owner,iOS,3.6,4.6,2,8.0,8,58,6,12.9
U25285,21,Other,Student,Android,5.4,6.9,3,8.8,4,54,0,4.4
U25287,56,Female,Professional,Android,9.7,3.5,5,8.3,4,42,6,12.6
U25288,53,Other,Professional,Android,7.8,6.2,9,7.0,10,43,0,5.5
U25289,39,Female,Professional,Android,5.7,7.5,10,5.2,9,21,5,13.1
U25290,48,Female,Freelancer,Android,3.0,6.9,5,6.2,7,22,3,10.2
U25291,32,Female,Student,iOS,10.0,1.8,3,7.5,10,24,6,11.8
U25293,19,Female,Business Owner,iOS,10.3,2.9,1,8.8,10,7,6,9.3
U25294,52,Other,Student,Android,3.1,6.3,1,8.6,8,6,6,6.2
U25295,32,Female,Student,Android,9.7,1.4,2,6.1,6,46,3,7.8
U25296,39,Male,Business Owner,Android,11.2,6.8,9,6.5,6,8,3,3.5
U25297,28,Male,Freelancer,iOS,9.1,6.1,9,7.0,7,38,6,3.0
U25298,24,Male,Student,iOS,7.4,2.3,2,4.7,10,47,4,10.1
U25299,23,Female,Student,Android,3.2,6.5,7,4.1,7,26,3,11.7
U25300,52,Male,Freelancer,Android,8.7,7.9,10,8.2,7,23,6,4.5
U25301,56,Other,Business Owner,Android,7.5,2.6,9,7.8,5,23,1,12.3
U25302,44,Male,Business Owner,Android,4.2,2.1,7,7.6,7,14,4,10.2
U25303,60,Male,Freelancer,Android,6.6,3.7,7,8.3,4,45,1,12.9
U25306,36,Female,Student,Android,6.5,5.2,9,8.2,6,38,0,6.8
U25307,28,Female,Student,iOS,8.6,1.2,1,5.0,10,18,3,7.4
U25308,59,Male,Student,Android,4.3,7.1,7,4.2,6,53,1,12.8
U25309,36,Other,Freelancer,Android,8.9,4.6,3,5.2,10,35,6,3.9
U25311,35,Male,Business Owner,Android,5.0,4.1,8,6.1,10,23,0,12.0
U25313,51,Other,Student,iOS,4.4,5.9,9,5.4,8,19,0,6.0
U25314,37,Female,Professional,Android,3.1,7.0,3,7.7,4,41,5,8.3
U25315,57,Other,Business Owner,iOS,6.0,6.0,5,5.7,5,37,4,12.8
U25317,57,Other,Professional,Android,7.3,5.0,4,6.1,5,49,3,10.8
U25318,47,Other,Professional,Android,11.8,2.4,6,4.7,9,51,3,7.0
U25320,41,Other,Business Owner,iOS,4.1,1.8,3,6.4,7,24,4,5.1
U25321,46,Male,Business Owner,Android,10.9,0.8,5,6.3,7,10,2,6.9
U25324,41,Female,Business Owner,iOS,5.9,5.9,2,7.2,6,20,1,2.3
U25325,49,Male,Professional,iOS,5.5,5.7,5,7.9,6,26,0,7.4
U25327,58,Other,Business Owner,iOS,4.9,4.7,6,4.1,4,42,5,9.6
U25328,54,Other,Business Owner,Android,6.3,2.5,7,5.6,8,36,5,13.0
U25329,40,Other,Student,iOS,4.4,1.1,2,8.1,5,8,1,6.0
U25330,51,Female,Professional,Android,11.6,2.1,3,4.6,5,54,3,10.8
U25331,26,Female,Professional,iOS,6.0,1.1,1,7.3,8,15,2,9.4
U25333,25,Female,Student,Android,7.3,5.0,9,8.1,9,6,1,12.0
U25334,55,Female,Freelancer,Android,11.9,2.2,6,7.0,8,18,4,5.0
U25337,27,Male,Professional,iOS,7.4,5.3,6,9.0,9,13,3,6.0
U25341,47,Female,Professional,iOS,8.2,2.1,10,7.2,8,51,5,2.3
U25342,52,Other,Freelancer,iOS,3.3,0.9,9,4.9,7,28,2,12.5
U25343,56,Other,Business Owner,iOS,10.7,2.4,8,6.4,8,25,2,8.3
U25345,60,Other,Business Owner,Android,8.7,1.5,3,6.6,10,38,3,13.0
U25347,22,Female,Business Owner,Android,10.5,0.5,10,5.8,5,46,0,5.4
U25348,26,Other,Business Owner,iOS,9.0,7.9,1,4.0,4,17,5,11.1
U25349,37,Male,Professional,iOS,6.5,6.0,10,5.6,10,23,1,4.3
U25350,51,Male,Business Owner,iOS,9.4,2.9,1,7.3,5,36,6,6.4
U25351,52,Female,Business Owner,Android,6.5,3.2,6,8.4,6,39,3,5.5
U25353,58,Male,Freelancer,Android,8.6,0.8,3,7.5,8,57,2,11.4
U25356,23,Female,Student,Android,10.9,5.9,1,7.1,5,29,3,12.6
U25357,47,Male,Business Owner,iOS,10.5,7.9,6,6.9,4,38,4,13.8
U25358,18,Male,Professional,Android,4.5,4.9,8,5.6,9,30,2,9.9
U25359,39,Female,Business Owner,iOS,10.6,7.5,4,4.3,9,57,6,10.5
U25361,51,Male,Student,iOS,10.6,6.2,3,6.2,4,37,6,9.3
U25362,37,Female,Business Owner,Android,4.4,1.0,6,4.1,8,23,4,13.1
U25368,45,Other,Freelancer,Android,11.6,6.8,2,8.0,4,42,4,4.9
U25370,28,Other,Business Owner,Android,8.8,7.8,10,6.2,7,7,1,13.6
U25371,51,Other,Student,iOS,11.0,5.6,9,4.4,7,43,3,8.4
U25374,24,Other,Student,Android,3.2,3.0,7,7.2,10,19,6,5.0
U25380,31,Other,Student,iOS,6.7,3.6,10,8.9,8,13,0,3.1
U25381,51,Male,Business Owner,Android,10.7,7.6,9,5.0,8,41,1,11.1
U25383,39,Female,Professional,Android,11.2,6.5,10,7.4,6,49,3,10.9
U25386,25,Male,Freelancer,Android,10.9,2.2,1,4.1,6,47,5,9.0
U25387,23,Male,Freelancer,iOS,12.0,4.8,2,7.8,8,7,6,3.2
U25392,52,Male,Freelancer,Android,3.1,1.3,7,4.8,5,5,6,8.9
U25393,23,Female,Business Owner,Android,4.4,3.9,10,6.8,5,31,1,5.7
U25394,35,Other,Business Owner,Android,5.0,1.9,6,6.7,8,31,2,10.1
U25395,39,Other,Professional,Android,3.9,2.6,8,6.4,10,36,4,2.7
U25396,54,Male,Business Owner,iOS,6.1,5.6,7,7.6,10,19,6,13.9
U25398,19,Female,Business Owner,iOS,10.5,3.4,8,7.7,4,21,3,9.9
U25399,57,Male,Student,iOS,6.1,6.1,5,4.3,9,31,0,4.0
U25400,60,Male,Student,iOS,3.5,4.1,8,8.8,10,21,2,11.0
U25401,54,Male,Business Owner,iOS,9.2,0.6,4,4.3,4,35,4,10.2
U25402,58,Other,Student,iOS,8.2,7.7,7,6.2,5,7,0,9.2
U25406,47,Other,Professional,Android,10.9,1.8,2,8.9,5,22,3,13.9
U25407,54,Other,Business Owner,Android,8.3,0.5,3,8.4,8,25,6,9.7
U25410,38,Other,Professional,Android,6.3,1.8,1,5.3,6,60,0,4.8
U25412,53,Female,Student,iOS,7.3,6.8,9,5.1,6,26,1,13.4
U25413,45,Male,Student,iOS,10.1,4.1,6,6.8,5,52,0,2.3
U25414,45,Female,Freelancer,iOS,10.8,6.9,10,6.4,8,22,2,13.0
U25415,55,Male,Student,iOS,9.7,6.8,4,4.9,5,8,5,5.5
U25416,31,Male,Student,iOS,10.1,3.3,9,6.8,5,40,4,7.0
U25418,41,Female,Business Owner,Android,10.9,6.6,3,6.7,9,12,1,12.7
U25419,23,Male,Student,iOS,4.5,6.1,10,6.8,4,38,2,10.5
U25420,58,Other,Student,iOS,11.9,2.2,7,7.3,6,43,3,4.6
U25426,47,Female,Student,Android,9.1,3.3,2,8.6,9,21,2,9.0
U25428,60,Female,Professional,iOS,10.5,7.9,7,5.0,5,44,5,7.9
U25430,30,Male,Student,Android,6.4,4.4,6,5.7,7,45,0,8.8
U25431,26,Other,Student,Android,5.7,6.7,7,7.0,10,36,1,13.1
U25434,25,Other,Professional,iOS,4.2,3.3,10,6.8,4,49,4,5.9
U25435,25,Female,Student,Android,11.0,4.7,1,5.7,10,52,0,7.0
U25436,54,Other,Student,Android,9.7,6.3,7,7.3,7,48,6,6.6
U25438,55,Male,Freelancer,Android,9.2,3.3,7,7.9,7,47,2,11.8
U25440,18,Female,Freelancer,Android,4.6,0.6,2,6.7,7,45,0,6.0
U25441,33,Other,Student,Android,11.7,5.1,5,8.4,5,22,2,10.3
U25443,26,Female,Professional,Android,3.1,6.6,8,6.0,4,51,6,3.5
U25444,54,Female,Student,Android,9.9,1.2,8,5.8,9,10,4,2.5
U25445,48,Male,Freelancer,Android,10.5,2.9,4,6.1,6,50,5,8.1
U25446,37,Other,Business Owner,iOS,3.4,3.0,6,5.0,6,56,0,10.0
U25449,38,Male,Business Owner,iOS,9.8,4.7,10,5.1,8,18,0,8.4
U25450,40,Male,Professional,iOS,7.0,5.4,2,5.7,8,40,6,10.1
U25452,33,Other,Student,Android,4.3,1.6,10,5.8,10,14,0,6.5
U25453,45,Other,Student,Android,6.0,8.0,7,7.2,7,57,4,10.7
U25454,20,Female,Professional,iOS,10.7,1.7,8,6.2,5,18,0,5.2
U25455,54,Other,Business Owner,Android,7.4,0.8,8,7.1,8,38,0,12.1
U25458,38,Female,Professional,Android,7.6,6.3,10,8.1,9,40,2,12.0
U25460,24,Other,Student,Android,11.7,8.0,6,6.6,7,27,3,12.2
U25461,50,Male,Professional,iOS,5.5,2.6,3,7.8,10,10,1,13.3
U25465,38,Female,Student,iOS,10.7,4.9,7,4.4,6,46,5,9.9
U25467,26,Other,Student,iOS,4.9,3.1,7,4.8,4,55,0,4.1
U25468,37,Female,Business Owner,iOS,8.6,5.9,3,7.5,10,51,1,11.2
U25472,43,Male,Business Owner,Android,5.0,7.2,10,7.7,7,25,4,13.3
U25474,39,Female,Freelancer,Android,3.8,3.4,2,6.8,4,54,0,8.0
U25475,51,Other,Freelancer,Android,4.9,1.1,8,6.9,9,12,5,7.5
U25477,31,Male,Professional,iOS,6.4,3.0,4,6.8,5,35,3,11.5
U25480,26,Other,Student,iOS,7.7,2.0,4,7.7,7,29,1,7.7
U25482,23,Female,Freelancer,Android,5.4,0.6,8,4.2,7,48,4,10.7
U25483,31,Male,Business Owner,iOS,4.9,2.5,3,5.3,4,25,2,10.7
U25485,50,Female,Professional,Android,5.2,1.2,1,8.9,7,25,2,7.5
U25486,56,Male,Student,Android,5.3,7.8,4,6.7,8,11,5,6.6
U25487,43,Female,Professional,iOS,6.9,3.6,6,8.6,6,33,5,3.2
U25490,31,Female,Professional,iOS,9.1,6.5,9,4.6,10,33,0,4.9
U25492,33,Female,Professional,iOS,7.1,6.8,7,7.9,7,48,4,5.9
U25493,57,Female,Student,Android,6.9,1.0,2,6.6,9,51,3,5.2
U25494,21,Other,Professional,iOS,3.9,5.3,7,4.6,4,38,4,5.6
U25495,18,Male,Freelancer,Android,11.3,6.2,2,6.9,6,14,5,5.2
U25500,45,Other,Professional,Android,10.1,2.3,6,7.1,8,16,5,3.3
U25501,23,Other,Business Owner,iOS,3.4,4.0,2,7.1,10,14,4,2.3
U25502,41,Female,Student,iOS,4.3,4.7,3,7.9,5,38,3,5.3
U25503,58,Male,Business Owner,iOS,10.8,0.5,10,7.5,7,29,6,12.5
U25504,36,Other,Business Owner,Android,4.6,3.5,2,7.0,9,13,2,7.4
U25508,23,Female,Professional,iOS,9.9,5.0,2,7.3,8,26,5,4.0
U25510,39,Other,Student,iOS,8.4,1.4,2,8.3,4,23,0,10.9
U25511,42,Other,Freelancer,iOS,9.5,5.6,5,7.3,10,37,6,7.8
U25512,42,Female,Business Owner,Android,5.8,7.2,7,5.2,6,58,5,5.5
U25516,54,Female,Freelancer,iOS,10.0,6.9,8,9.0,5,59,5,4.3
U25517,29,Other,Professional,iOS,4.8,1.9,9,8.6,5,30,4,2.8
U25520,25,Other,Professional,iOS,10.7,3.0,2,7.2,7,60,5,10.1
U25521,24,Male,Freelancer,iOS,7.6,0.9,5,6.1,6,23,4,11.8
U25523,36,Female,Freelancer,iOS,9.9,3.2,6,4.1,5,10,6,11.1
U25526,57,Male,Freelancer,Android,4.2,7.8,10,6.5,7,18,6,12.6
U25527,20,Female,Student,Android,9.1,4.0,8,8.8,4,28,1,13.3
U25529,26,Other,Freelancer,iOS,6.2,3.4,4,5.2,8,16,0,7.9
U25530,50,Other,Freelancer,Android,5.4,7.8,3,8.5,7,28,1,3.5
U25531,33,Female,Student,iOS,6.1,4.8,4,8.9,10,17,5,6.5
U25532,48,Other,Business Owner,iOS,10.7,7.8,2,8.7,6,6,3,3.2
U25535,47,Other,Business Owner,iOS,10.4,6.2,3,7.9,4,12,6,3.4
U25536,19,Female,Business Owner,Android,4.1,3.8,8,5.1,8,34,6,5.9
U25537,28,Female,Student,Android,7.5,2.8,9,6.3,9,29,2,7.5
U25538,52,Other,Professional,Android,10.8,3.9,9,4.6,8,34,2,11.3
U25539,56,Male,Professional,Android,10.7,4.9,6,6.8,9,10,1,8.3
U25540,44,Male,Professional,iOS,5.5,6.8,6,6.8,4,25,0,5.2
U25542,42,Female,Professional,iOS,4.0,1.0,5,7.2,9,9,4,2.7
U25544,18,Female,Freelancer,Android,5.2,4.7,9,6.2,5,42,1,11.3
U25546,33,Female,Professional,iOS,9.7,5.7,6,7.1,7,18,6,4.6
U25547,36,Female,Freelancer,Android,7.4,7.0,4,7.4,8,52,5,12.4
U25548,29,Female,Freelancer,iOS,7.2,7.8,4,7.4,8,21,4,5.0
U25550,23,Other,Professional,iOS,8.5,0.7,4,4.3,8,44,2,3.8
U25551,42,Female,Business Owner,Android,8.1,6.6,8,4.1,7,17,5,8.5
U25552,34,Male,Professional,Android,8.9,4.2,8,8.1,8,24,1,13.0
U25553,34,Other,Professional,iOS,5.4,6.7,9,7.9,7,51,0,5.9
U25554,22,Male,Business Owner,Android,4.9,4.5,8,5.4,10,37,0,7.3
U25556,22,Other,Student,Android,7.9,3.9,7,8.8,6,39,3,3.8
U25557,20,Female,Student,Android,8.7,2.6,9,7.4,5,11,4,11.0
U25558,24,Female,Freelancer,iOS,10.0,4.2,5,7.1,5,58,2,3.3
U25559,57,Male,Freelancer,Android,9.2,3.5,3,4.1,10,11,1,8.5
U25565,52,Female,Business Owner,Android,5.5,5.3,1,8.1,6,59,4,4.8
U25566,58,Male,Student,iOS,11.8,5.0,3,7.9,9,47,4,3.3
U25570,20,Male,Business Owner,Android,6.7,3.0,7,4.2,10,30,2,12.2
U25571,41,Male,Business Owner,Android,7.9,5.5,10,4.5,6,53,1,11.7
U25572,25,Female,Business Owner,Android,11.7,1.0,7,8.6,6,35,1,9.2
U25573,20,Other,Professional,iOS,9.6,3.4,9,8.8,7,42,0,9.2
U25574,30,Male,Student,Android,3.1,2.0,10,8.1,7,18,4,7.6
U25582,18,Female,Business Owner,Android,9.5,4.9,9,4.4,6,36,6,11.0
U25583,34,Other,Professional,iOS,7.2,3.7,2,8.2,8,57,1,10.8
U25585,49,Other,Student,iOS,5.4,6.6,3,7.4,6,49,5,3.1
U25586,44,Female,Professional,Android,7.9,4.9,8,7.9,6,48,6,11.8
U25589,26,Male,Freelancer,iOS,11.6,4.3,2,8.6,10,20,4,8.2
U25591,24,Other,Professional,iOS,10.8,3.5,10,8.0,5,9,0,12.6
U25592,34,Male,Freelancer,Android,4.5,4.1,5,9.0,10,31,5,12.8
U25593,58,Female,Professional,Android,4.8,1.4,10,5.2,5,59,4,13.6
U25594,34,Other,Professional,iOS,5.8,2.0,1,6.4,6,13,2,7.8
U25595,35,Other,Student,iOS,3.5,6.6,3,6.3,9,57,6,10.5
U25596,47,Male,Business Owner,Android,4.8,7.2,10,4.1,9,23,0,13.3
U25597,25,Other,Business Owner,iOS,8.9,3.1,9,7.6,5,16,0,8.3
U25598,51,Male,Freelancer,iOS,7.7,5.2,1,5.1,6,24,0,2.0
U25599,55,Female,Business Owner,Android,4.0,4.9,3,4.3,6,21,3,2.6
U25602,38,Male,Professional,iOS,9.8,7.5,7,7.0,5,31,1,9.4
U25604,19,Female,Business Owner,iOS,10.1,2.8,5,6.1,9,36,3,2.5
U25606,44,Other,Student,Android,12.0,4.4,2,6.4,8,45,0,10.8
U25608,20,Male,Business Owner,iOS,6.1,3.3,7,6.2,10,50,0,12.9
U25609,44,Female,Business Owner,Android,3.9,6.3,9,5.7,9,5,3,4.4
U25610,49,Female,Student,Android,8.1,7.6,1,7.3,4,11,5,11.9
U25612,34,Male,Professional,iOS,11.3,1.0,9,8.5,7,20,1,3.3
U25613,60,Other,Professional,Android,7.0,4.5,4,5.2,5,37,0,5.3
U25615,58,Male,Professional,iOS,6.0,7.0,9,4.1,6,39,5,8.4
U25619,29,Female,Freelancer,Android,5.2,6.1,5,4.8,10,60,3,6.6
U25621,52,Female,Business Owner,iOS,8.7,5.6,6,5.6,8,22,6,6.2
U25624,50,Female,Freelancer,Android,5.8,1.4,6,5.5,6,26,1,10.1
U25625,47,Male,Freelancer,iOS,9.2,6.8,6,5.2,9,45,2,12.4
U25626,35,Other,Freelancer,Android,4.0,5.8,7,8.7,5,50,0,9.8
U25627,38,Female,Professional,Android,5.9,7.0,1,8.2,7,20,3,13.4
U25630,33,Female,Freelancer,iOS,7.7,3.7,5,7.3,10,21,4,6.4
U25631,39,Male,Student,iOS,10.9,3.3,4,7.3,10,34,2,2.6
U25632,52,Other,Business Owner,iOS,8.3,5.1,7,8.2,9,11,6,8.8
U25634,26,Other,Business Owner,Android,8.2,5.5,9,5.4,8,5,2,7.0
U25635,49,Male,Business Owner,iOS,10.0,2.7,6,5.2,4,38,0,7.2
U25639,30,Other,Professional,Android,11.3,2.6,10,4.8,4,37,4,3.3
U25640,19,Male,Freelancer,Android,11.3,7.5,7,7.9,9,37,0,4.1
U25641,59,Male,Student,iOS,7.5,4.0,8,5.7,9,47,0,12.6
U25643,53,Male,Freelancer,iOS,8.7,4.4,1,6.9,5,59,5,2.3
U25645,25,Male,Student,iOS,3.7,7.3,1,7.2,6,52,1,2.3
U25647,42,Male,Student,iOS,10.4,3.2,6,6.9,7,46,2,8.3
U25649,20,Female,Professional,iOS,5.2,6.3,7,8.4,4,13,0,8.8
U25651,37,Other,Business Owner,Android,3.0,1.0,4,4.7,5,27,4,4.2
U25652,31,Other,Professional,iOS,3.2,3.7,6,6.5,4,18,0,2.1
U25654,50,Male,Freelancer,iOS,3.5,7.9,9,8.3,4,31,0,5.9
U25655,51,Male,Freelancer,iOS,11.8,5.1,9,6.8,10,43,0,4.7
U25658,49,Other,Professional,Android,8.6,6.0,7,7.6,10,32,3,7.0
U25659,31,Female,Business Owner,Android,10.6,5.1,8,6.4,4,18,5,11.4
U25660,53,Other,Professional,iOS,8.9,7.6,6,8.9,8,15,4,2.2
U25662,46,Other,Freelancer,iOS,4.4,3.4,1,5.5,4,38,6,8.5
U25663,59,Male,Freelancer,Android,8.8,2.9,4,7.4,5,47,6,3.3
U25664,40,Female,Freelancer,iOS,7.8,7.4,8,7.8,7,31,2,10.6
U25665,50,Other,Professional,Android,11.0,2.9,1,6.0,5,13,0,10.3
U25666,32,Male,Business Owner,Android,10.5,8.0,3,8.0,10,22,0,5.3
U25667,32,Male,Business Owner,Android,7.8,5.1,2,6.0,4,22,5,8.3
U25668,31,Male,Student,Android,8.8,3.5,2,6.4,10,46,0,12.3
U25669,43,Male,Professional,Android,5.3,2.6,5,7.9,10,42,4,12.8
U25672,46,Female,Professional,iOS,10.6,5.3,9,6.4,6,26,5,6.8
U25676,32,Male,Student,iOS,8.5,6.0,9,8.8,7,11,0,12.9
U25678,56,Female,Professional,Android,10.3,7.7,2,8.6,10,40,3,4.3
U25679,18,Other,Professional,iOS,5.2,7.7,7,5.1,10,53,3,3.2
U25680,57,Female,Business Owner,iOS,7.7,0.5,1,7.6,4,5,0,10.6
U25681,25,Other,Professional,Android,8.6,2.2,2,7.2,6,47,0,8.6
U25682,40,Other,Professional,Android,11.6,1.5,4,6.4,7,16,2,13.0
U25684,50,Other,Student,iOS,10.3,3.5,5,8.2,5,36,2,7.5
U25689,52,Male,Student,iOS,11.8,6.1,1,6.5,4,15,1,9.4
U25691,43,Other,Student,Android,3.4,6.2,8,5.8,10,40,2,7.1
U25692,26,Other,Business Owner,iOS,7.2,1.1,2,6.5,8,41,2,3.8
U25694,34,Other,Professional,Android,11.2,3.6,5,8.4,8,15,2,11.2
U25695,28,Male,Professional,iOS,6.3,0.8,9,4.1,6,7,1,3.2
U25697,34,Male,Freelancer,iOS,3.4,2.0,2,4.2,4,15,5,7.2
U25699,59,Male,Student,Android,8.9,3.7,5,6.3,10,36,2,11.8
U25703,57,Female,Professional,iOS,5.2,8.0,6,7.3,5,24,0,11.6
U25706,40,Female,Business Owner,iOS,11.0,5.0,7,7.0,7,27,6,3.4
U25707,46,Other,Professional,iOS,7.6,1.9,10,6.6,5,37,5,6.4
U25710,18,Other,Professional,iOS,7.5,2.1,10,7.7,6,32,4,10.4
U25711,35,Female,Student,Android,7.9,6.6,6,7.5,4,26,3,3.7
U25714,19,Female,Business Owner,Android,3.2,2.1,8,7.8,6,53,2,13.9
U25715,21,Other,Student,iOS,9.0,6.7,5,6.5,9,47,5,8.7
U25716,49,Female,Student,Android,6.6,3.0,2,4.4,7,13,2,11.2
U25717,55,Other,Professional,Android,4.3,2.8,3,8.8,10,35,4,12.9
U25718,35,Other,Professional,iOS,12.0,4.3,10,8.1,4,25,3,6.3
U25722,28,Other,Student,iOS,9.7,4.8,9,7.9,6,44,2,6.4
U25723,35,Male,Student,Android,9.2,3.2,9,6.4,8,42,4,8.6
U25724,41,Other,Freelancer,iOS,10.6,7.1,3,6.6,6,43,6,5.9
U25725,33,Male,Student,iOS,8.5,5.4,3,6.2,7,6,0,6.7
U25727,59,Female,Student,Android,4.2,5.2,5,7.2,8,45,2,11.2
U25730,57,Other,Business Owner,Android,9.3,1.3,7,4.3,5,49,2,5.4
U25731,48,Female,Professional,Android,4.4,1.2,3,6.0,7,45,3,8.0
U25732,57,Other,Professional,iOS,10.4,6.0,7,6.2,5,12,2,4.3
U25734,24,Other,Business Owner,Android,3.4,1.6,1,4.5,10,10,0,4.7
U25736,27,Female,Student,iOS,7.8,6.4,5,8.7,4,6,1,2.3
U25737,27,Other,Freelancer,iOS,7.9,3.9,2,4.3,4,41,5,7.7
U25738,35,Male,Professional,iOS,6.6,7.6,10,6.8,8,49,6,10.8
U25739,52,Male,Business Owner,iOS,11.1,5.6,10,4.3,4,42,5,4.2
U25741,19,Other,Student,Android,5.9,7.7,6,7.5,4,16,4,10.4
U25742,55,Male,Freelancer,Android,8.9,0.9,5,7.3,9,16,1,11.5
U25743,53,Other,Student,iOS,6.9,4.9,1,5.9,8,50,6,9.6
U25744,48,Male,Freelancer,iOS,4.0,7.7,4,4.7,5,19,0,13.5
U25746,42,Other,Professional,iOS,9.8,3.0,7,5.1,6,22,4,6.6
U25747,34,Male,Freelancer,iOS,9.8,2.6,4,4.2,6,43,0,11.2
U25749,44,Other,Business Owner,Android,4.0,7.6,10,8.1,4,36,2,12.0
U25751,29,Male,Professional,iOS,5.7,3.8,4,5.1,5,9,0,5.4
U25752,29,Female,Freelancer,Android,3.7,2.1,7,7.7,10,15,3,9.9
U25753,41,Other,Freelancer,iOS,3.8,4.4,4,7.9,10,50,3,8.9
U25754,23,Female,Student,Android,4.3,5.7,4,5.8,4,41,4,5.4
U25755,49,Other,Freelancer,Android,8.0,5.9,9,8.4,5,50,6,2.0
U25758,29,Female,Business Owner,Android,6.4,7.7,8,7.1,5,5,6,9.2
U25759,36,Male,Student,Android,9.4,2.8,2,6.9,9,42,5,11.0
U25760,18,Female,Freelancer,iOS,9.4,5.9,9,4.3,8,16,6,13.9
U25764,29,Female,Student,Android,7.7,1.9,9,6.7,8,47,0,11.2
U25766,24,Female,Professional,iOS,3.2,5.7,7,4.2,8,34,4,12.0
U25767,24,Male,Student,Android,11.7,3.9,5,6.4,5,5,3,10.1
U25768,52,Other,Business Owner,Android,11.8,1.7,7,6.9,8,26,1,9.3
U25770,21,Female,Freelancer,Android,10.6,7.8,6,7.6,4,29,4,7.9
U25771,20,Female,Professional,iOS,7.3,6.7,2,8.3,7,35,3,11.6
U25772,30,Male,Professional,Android,10.4,5.3,6,5.1,8,50,0,8.5
U25773,37,Other,Business Owner,Android,6.9,4.0,3,7.9,8,37,4,13.7
U25774,42,Other,Student,Android,8.8,3.5,4,5.5,7,45,0,13.3
U25775,51,Female,Student,Android,5.4,5.6,1,4.1,6,30,0,5.3
U25779,31,Male,Professional,iOS,5.8,4.3,4,4.5,9,48,0,12.2
U25780,21,Other,Professional,Android,9.2,6.1,7,6.7,5,7,3,12.9
U25781,48,Male,Freelancer,iOS,4.6,2.1,5,6.2,9,39,4,4.0
U25783,27,Female,Business Owner,Android,10.0,1.7,9,4.7,9,39,1,11.4
U25784,52,Other,Student,iOS,7.9,6.7,1,6.1,6,6,1,12.1
U25785,43,Other,Student,Android,10.7,3.9,10,8.5,9,21,2,11.0
U25786,46,Other,Business Owner,Android,5.0,2.4,4,6.3,7,49,2,4.9
U25787,59,Female,Student,Android,10.3,2.2,7,6.9,8,28,6,11.4
U25789,21,Male,Student,Android,5.6,7.9,10,7.5,10,28,6,13.5
U25791,20,Male,Business Owner,Android,11.6,0.9,4,4.3,7,48,3,2.8
U25792,20,Male,Professional,Android,10.9,6.1,2,5.4,4,34,3,4.7
U25795,33,Other,Professional,Android,3.5,0.5,6,4.8,9,31,1,8.1
U25796,43,Other,Business Owner,Android,9.0,6.4,1,6.1,10,45,4,10.7
U25797,44,Female,Professional,Android,5.2,5.2,4,7.8,5,30,3,9.4
U25798,26,Other,Freelancer,iOS,10.5,2.0,8,6.1,4,40,4,10.8
U25799,22,Other,Professional,Android,11.4,2.1,4,4.5,9,31,0,8.8
U25802,30,Female,Business Owner,Android,11.7,2.2,8,4.7,10,19,4,11.9
U25803,44,Other,Student,iOS,9.0,6.9,6,7.6,7,56,5,5.7
U25804,52,Other,Student,iOS,11.3,6.4,10,7.6,8,13,3,6.5
U25805,55,Other,Freelancer,iOS,6.9,5.2,8,6.2,5,28,1,12.4
U25808,39,Other,Student,Android,7.8,3.7,10,8.4,7,45,1,9.2
U25812,38,Male,Business Owner,Android,12.0,1.6,5,8.8,5,16,5,9.5
U25814,21,Other,Professional,iOS,6.1,3.4,1,5.3,10,27,2,4.4
U25815,24,Other,Student,Android,3.7,0.7,9,7.8,7,43,1,4.8
U25816,49,Other,Professional,Android,3.4,7.1,2,7.1,9,32,6,2.4
U25817,33,Other,Student,iOS,5.8,2.6,10,5.3,9,46,6,4.7
U25821,18,Female,Freelancer,iOS,6.9,7.2,9,4.3,8,36,2,11.8
U25822,19,Male,Student,Android,5.8,4.2,6,5.8,10,38,6,7.8
U25823,47,Male,Freelancer,iOS,5.6,7.9,8,7.7,8,32,2,5.1
U25824,31,Male,Business Owner,Android,3.9,7.8,7,7.8,10,37,0,4.1
